date,OT,1,2,3,4,5,6,7,8
2018/3/7,58.81,5,24,0.19,10370,6.6,0,0.12,0.33
2018/3/8,56.5,5,24,1.5,10423,6.6,0,0.12,2.59
2018/3/9,56.5,5,24,1.5,10527,6.6,0,0.12,2.59
2018/3/10,57.47,5,24,1.53,10690,6.6,0,0.12,2.59
2018/3/11,58.45,5,24,1.55,10810,6.6,0,0.12,2.59
2018/3/12,56.5,5,24,1.5,11144,6.6,0,0.12,2.59
2018/3/13,58.62,5,24,0.38,11134,6.6,0,0.12,0.65
2018/3/14,59.61,5,24,0.39,11212,6.6,0,0.12,0.65
2018/3/15,58.62,5,24,0.38,11282,6.6,0,0.12,0.65
2018/3/16,57.62,5,23.75,0.38,11355,6.6,0,0.12,0.65
2018/3/17,58.62,5,24,0.38,11539,6.6,0,0.12,0.65
2018/3/18,57.81,5,24,1.19,11611,6.6,0,0.12,2.02
2018/3/19,57.81,5,24,1.19,11839,6.5,0,0.1,2.02
2018/3/20,57.81,5,24,1.19,11749,6.5,0,0.1,2.02
2018/3/21,57.81,5,24,1.19,11790,6.5,0,0.1,2.02
2018/3/22,57.81,5,24,1.19,11825,6.5,0,0.1,2.02
2018/3/23,57.08,5,24,0.92,11790,6.5,0,0.1,1.59
2018/3/24,57.08,5,24,0.92,11920,6.5,0,0.1,1.59
2018/3/25,58.06,5,24,0.94,11915,6.5,0,0.1,1.59
2018/3/26,58.06,5,24,0.94,11995,6.5,0,0.1,1.59
2018/3/27,57.08,5,24,0.92,12085,6.5,0,0.1,1.59
2018/3/28,58.82,5,24,0.18,12237,6.5,0,0.1,0.31
2018/3/29,33.89,5,12,0.11,8046,6.5,0,0.1,0.31
